LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
F2207250113,염색,FCM15,146,188.6,4000,1600.0,1.45,30,30.0,40.0,1.3333333333333333,1.3333333333333333,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,1.81,30,30.0,40.3,1.3433333333333333,1.3433333333333333,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,2.17,30,30.0,40.1,1.336666666666667,1.336666666666667,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,2.54,50,30.0,40.1,0.802,1.336666666666667,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,2.9,50,30.0,39.8,0.7959999999999999,1.3266666666666669,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,3.26,60,30.0,39.8,0.6633333333333333,1.3266666666666669,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,3.62,60,30.0,39.8,0.6633333333333333,1.3266666666666669,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,3.99,60,30.0,39.7,0.6616666666666667,1.3233333333333337,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,4.35,60,30.0,39.7,0.6616666666666667,1.3233333333333337,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,4.71,80,30.0,39.6,0.495,1.32,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,5.07,80,30.0,39.6,0.495,1.32,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,5.43,120,30.0,39.5,0.3291666666666666,1.3166666666666669,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,5.8,120,30.0,39.4,0.3283333333333333,1.3133333333333332,44,1,25,1,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,6.16,135,33.7,41.3,0.3059259259259259,1.2255192878338277,44,1,25,2,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,6.52,135,40.1,41.7,0.3088888888888889,1.0399002493765586,37,2,25,2,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,6.88,135,47.4,45.7,0.3385185185185185,0.9641350210970464,37,2,25,2,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,7.25,80,50.0,48.9,0.61125,0.978,1,4,136,3,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,7.61,80,50.0,45.9,0.57375,0.918,1,4,136,3,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,7.97,75,50.0,45.8,0.6106666666666666,0.916,144,5,144,4,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,8.33,30,50.0,45.6,1.52,0.912,144,5,144,4,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,8.7,30,51.7,50.6,1.6866666666666668,0.9787234042553192,144,5,145,5,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,9.06,30,53.8,52.5,1.75,0.975836431226766,144,6,145,5,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,9.42,30,55.7,55.4,1.846666666666667,0.9946140035906642,144,6,145,5,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,9.78,30,57.8,56.9,1.8966666666666667,0.9844290657439446,145,7,129,6,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,10.14,30,59.9,58.8,1.96,0.9816360601001668,145,7,129,6,0.3004971
F2207250113,염색,FCM15,146,188.6,4000,1600.0,10.51,30,60.0,59.5,1.9833333333333332,0.9916666666666668,145,7,1,12,0.3004971
F2207250114,염색,FCM15,146,188.8,4000,1600.0,1.13,30,30.0,41.4,1.38,1.38,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,1.51,30,30.0,42.3,1.41,1.41,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,1.89,30,30.0,42.6,1.4200000000000002,1.4200000000000002,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,2.26,30,30.0,42.7,1.4233333333333331,1.4233333333333331,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,2.64,50,30.0,42.6,0.852,1.4200000000000002,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,3.02,50,30.0,42.1,0.8420000000000001,1.403333333333333,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,3.4,60,30.0,42.2,0.7033333333333334,1.4066666666666667,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,3.77,60,30.0,42.2,0.7033333333333334,1.4066666666666667,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,4.15,60,33.4,43.3,0.7216666666666666,1.2964071856287425,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,4.53,60,40.5,45.7,0.7616666666666667,1.128395061728395,72,1,60,1,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,4.91,80,46.5,45.0,0.5625,0.967741935483871,141,2,0,5,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,5.28,80,50.0,49.3,0.61625,0.986,141,2,0,5,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,5.66,120,50.0,45.8,0.3816666666666666,0.916,141,2,0,5,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,6.04,120,50.0,46.0,0.3833333333333333,0.92,160,3,163,6,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,6.42,135,50.3,47.0,0.3481481481481481,0.9343936381709742,160,3,163,6,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,6.79,135,52.4,51.2,0.3792592592592593,0.9770992366412214,160,3,157,7,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,7.17,135,54.6,53.6,0.397037037037037,0.9816849816849816,153,4,1,8,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,7.55,80,56.4,55.1,0.68875,0.9769503546099292,153,4,1,8,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,7.92,80,58.5,57.1,0.71375,0.976068376068376,142,5,0,11,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,8.3,75,60.0,59.1,0.788,0.985,142,5,0,11,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,8.68,30,60.0,59.5,1.9833333333333332,0.9916666666666668,137,6,138,12,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,9.06,30,60.0,59.8,1.9933333333333327,0.9966666666666666,137,6,138,12,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,9.43,30,60.0,60.1,2.0033333333333334,1.0016666666666667,137,6,0,15,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,9.81,30,60.0,60.3,2.01,1.005,133,7,0,15,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,10.19,30,60.0,59.8,1.9933333333333327,0.9966666666666666,133,7,128,16,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,10.57,30,60.0,59.8,1.9933333333333327,0.9966666666666666,135,8,128,16,0.4435995
F2207250114,염색,FCM15,146,188.8,4000,1600.0,10.94,30,60.0,59.9,1.9966666666666664,0.9983333333333332,135,8,134,17,0.4435995
F2207250115,염색,FCM15,146,189.2,4000,1600.0,1.13,30,30.0,41.2,1.3733333333333335,1.3733333333333335,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,1.5,30,30.0,41.1,1.37,1.37,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,1.88,30,30.0,40.8,1.36,1.36,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,2.26,30,30.0,40.8,1.36,1.36,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,2.63,50,30.0,40.6,0.812,1.3533333333333333,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,3.01,50,30.0,40.4,0.8079999999999999,1.346666666666667,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,3.38,60,30.0,40.4,0.6733333333333333,1.346666666666667,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,3.76,60,30.0,40.3,0.6716666666666666,1.3433333333333333,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,4.14,60,30.0,40.4,0.6733333333333333,1.346666666666667,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,4.51,60,32.3,40.8,0.6799999999999999,1.263157894736842,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,4.89,80,39.2,44.9,0.56125,1.145408163265306,75,1,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,5.26,80,46.2,44.5,0.55625,0.9632034632034632,147,2,93,1,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,5.64,120,50.0,50.0,0.4166666666666667,1.0,147,2,166,2,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,6.02,120,50.0,45.8,0.3816666666666666,0.916,147,2,166,2,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,6.39,135,50.0,45.6,0.3377777777777778,0.912,162,3,166,2,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,6.77,135,50.3,46.3,0.3429629629629629,0.9204771371769384,162,3,163,3,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,7.14,135,52.2,51.0,0.3777777777777777,0.9770114942528736,162,3,163,3,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,7.52,80,54.2,52.7,0.6587500000000001,0.9723247232472324,153,4,144,4,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,7.89,80,56.3,54.8,0.6849999999999999,0.9733570159857904,153,4,144,4,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,8.27,75,58.1,56.5,0.7533333333333333,0.9724612736660928,137,5,136,5,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,8.65,30,60.0,58.5,1.95,0.975,137,5,136,5,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,9.02,30,60.0,59.1,1.97,0.985,137,5,136,5,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,9.4,30,60.0,61.0,2.033333333333333,1.0166666666666666,139,6,139,6,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,9.77,30,60.0,59.9,1.9966666666666664,0.9983333333333332,139,6,139,6,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,10.15,30,60.0,60.6,2.02,1.01,138,7,128,7,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,10.53,30,60.0,61.0,2.033333333333333,1.0166666666666666,138,7,128,7,0.299028
F2207250115,염색,FCM15,146,189.2,4000,1600.0,10.9,30,60.0,60.2,2.006666666666667,1.0033333333333334,137,8,136,8,0.299028
F2207250116,염색,FCM15,146,189.6,4000,1600.0,1.54,30,30.0,43.3,1.4433333333333331,1.4433333333333331,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,1.92,30,30.0,42.4,1.413333333333333,1.413333333333333,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,2.31,30,30.0,42.3,1.41,1.41,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,2.69,50,30.0,42.3,0.846,1.41,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,3.08,50,30.0,42.0,0.84,1.4,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,3.46,60,30.0,42.0,0.7,1.4,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,3.85,60,30.0,42.0,0.7,1.4,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,4.23,60,35.2,44.8,0.7466666666666666,1.2727272727272725,0,0,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,4.62,60,42.2,45.6,0.76,1.080568720379147,103,1,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,5.0,80,48.6,45.6,0.5700000000000001,0.9382716049382716,103,1,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,5.38,80,50.0,47.6,0.595,0.952,103,1,164,1,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,5.77,120,50.0,46.1,0.3841666666666666,0.922,168,2,236,2,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,6.15,120,50.0,46.1,0.3841666666666666,0.922,168,2,236,2,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,6.54,135,50.9,49.8,0.3688888888888889,0.9783889980353634,168,2,0,5,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,6.92,135,53.0,51.7,0.382962962962963,0.9754716981132076,164,3,0,5,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,7.31,135,55.0,53.9,0.3992592592592592,0.98,164,3,0,8,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,7.69,80,56.9,55.4,0.6925,0.9736379613356766,147,4,0,8,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,8.08,80,59.0,57.4,0.7175,0.9728813559322034,147,4,0,8,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,8.46,75,60.0,60.3,0.8039999999999999,1.005,147,4,130,9,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,8.85,30,60.0,59.2,1.9733333333333332,0.9866666666666668,148,5,130,9,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,9.23,30,60.0,59.9,1.9966666666666664,0.9983333333333332,148,5,150,10,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,9.62,30,60.0,59.7,1.99,0.995,140,6,150,10,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,10.0,30,60.0,59.3,1.9766666666666663,0.9883333333333332,140,6,133,11,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,10.38,30,60.0,59.2,1.9733333333333332,0.9866666666666668,140,6,133,11,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,10.77,30,60.0,59.2,1.9733333333333332,0.9866666666666668,138,7,133,11,0.3985579
F2207250116,염색,FCM15,146,189.6,4000,1600.0,11.15,30,60.0,59.3,1.9766666666666663,0.9883333333333332,138,7,134,12,0.3985579
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,0.86,30,30.0,28.6,0.9533333333333334,0.9533333333333334,0,0,33,1,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,1.29,30,30.0,28.5,0.95,0.95,75,1,33,1,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,1.72,30,30.0,28.5,0.95,0.95,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,2.15,30,30.0,28.6,0.9533333333333334,0.9533333333333334,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,2.58,30,30.0,28.7,0.9566666666666668,0.9566666666666668,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,3.0,40,30.0,28.9,0.7224999999999999,0.9633333333333332,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,3.43,40,30.0,29.3,0.7325,0.9766666666666668,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,3.86,50,30.0,29.4,0.588,0.98,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,4.29,50,30.0,29.7,0.594,0.99,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,4.72,50,31.3,34.5,0.69,1.1022364217252396,94,2,93,2,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,5.15,80,34.7,35.0,0.4375,1.0086455331412103,63,3,104,3,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,5.58,100,38.0,37.6,0.376,0.9894736842105264,41,4,104,3,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,6.01,100,40.0,38.6,0.386,0.965,94,5,95,4,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,6.44,135,40.0,38.3,0.2837037037037037,0.9575,53,6,94,5,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,6.87,135,40.7,38.9,0.2881481481481481,0.9557739557739556,38,7,94,5,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,7.3,80,44.1,43.8,0.5475,0.9931972789115644,91,8,92,6,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,7.73,70,47.4,46.8,0.6685714285714285,0.9873417721518988,91,8,91,7,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,8.15,70,50.0,49.0,0.7,0.98,91,9,91,7,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,8.58,40,50.0,47.6,1.19,0.952,92,10,91,8,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,9.01,40,50.0,46.9,1.1725,0.938,54,11,91,8,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,9.44,30,50.0,47.2,1.5733333333333337,0.944,37,12,91,8,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,9.87,30,51.7,51.5,1.7166666666666666,0.9961315280464216,36,14,188,9,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,10.3,30,53.5,53.1,1.77,0.9925233644859812,36,14,91,10,3.41324
F2207260060,원단검사,FCM05,324,102.4,2000,57.0,10.73,30,55.2,55.1,1.836666666666667,0.9981884057971014,92,15,91,10,3.41324
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,1.22,30,30.0,35.5,1.1833333333333331,1.1833333333333331,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,1.52,30,30.0,35.5,1.1833333333333331,1.1833333333333331,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,1.83,30,30.0,35.5,1.1833333333333331,1.1833333333333331,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,2.13,40,30.0,35.7,0.8925000000000001,1.1900000000000002,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,2.44,40,30.0,36.5,0.9125,1.2166666666666666,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,2.74,50,30.0,37.1,0.742,1.2366666666666668,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,3.05,50,31.9,32.5,0.65,1.0188087774294672,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,3.35,50,36.9,37.6,0.752,1.018970189701897,125,1,125,1,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,3.66,80,40.0,37.8,0.4725,0.945,145,2,148,2,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,3.96,110,40.0,36.9,0.3354545454545454,0.9225,145,2,148,2,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,4.27,120,42.4,40.7,0.3391666666666666,0.9599056603773586,3,4,154,3,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,4.57,120,47.5,46.2,0.385,0.9726315789473684,3,4,154,3,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,4.88,80,50.0,47.4,0.5925,0.948,3,4,154,3,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,5.18,70,50.0,46.2,0.66,0.924,4,6,151,4,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,5.49,70,50.0,45.5,0.65,0.91,4,6,151,4,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,5.79,70,50.0,45.4,0.6485714285714286,0.908,8,8,158,5,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,6.1,70,50.3,49.2,0.7028571428571428,0.9781312127236582,8,8,158,5,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,6.4,70,51.7,51.6,0.7371428571428572,0.9980657640232108,8,8,158,5,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,6.71,120,53.0,52.6,0.4383333333333333,0.9924528301886792,8,10,161,6,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,7.01,120,54.4,54.1,0.4508333333333333,0.9944852941176472,8,10,161,6,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,7.32,80,55.7,55.6,0.6950000000000001,0.9982046678635548,8,10,161,6,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,7.62,80,57.1,56.7,0.70875,0.9929947460595446,150,11,158,7,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,7.93,70,58.5,58.4,0.8342857142857143,0.9982905982905984,150,11,158,7,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,8.23,70,59.8,59.9,0.8557142857142856,1.0016722408026757,6,13,157,8,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,8.54,40,61.2,61.3,1.5325,1.0016339869281046,6,13,157,8,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,8.84,30,62.6,62.4,2.08,0.9968051118210862,6,13,157,8,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,9.15,30,64.0,63.5,2.1166666666666667,0.9921875,5,15,156,9,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,9.45,30,65.3,65.4,2.18,1.0015313935681471,5,15,156,9,2.601036
F2207270001,원단검사,FCM06,320,197.6,2000,601.0,9.76,30,66.7,66.4,2.2133333333333334,0.9955022488755624,149,16,156,9,2.601036
F2207270047,염색,FCM05,400,184.8,2000,105.0,0.24,30,130.0,129.8,4.326666666666667,0.9984615384615384,260,47,135,34,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,0.48,30,130.0,130.7,4.3566666666666665,1.005384615384615,129,48,135,34,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,0.71,30,130.0,130.2,4.34,1.0015384615384617,129,48,135,34,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,0.95,30,130.0,129.8,4.326666666666667,0.9984615384615384,129,48,269,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,1.19,30,130.0,129.8,4.326666666666667,0.9984615384615384,128,49,269,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,1.43,30,130.0,130.5,4.35,1.0038461538461538,128,49,269,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,1.67,40,130.0,130.1,3.2525,1.0007692307692306,129,50,269,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,1.9,40,130.0,129.9,3.2475,0.9992307692307691,129,50,269,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,2.14,50,130.0,129.9,2.5980000000000003,0.9992307692307691,128,51,356,35,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,2.38,50,130.0,129.9,2.5980000000000003,0.9992307692307691,128,51,402,36,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,2.62,50,130.0,130.3,2.6060000000000003,1.0023076923076923,128,52,402,36,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,2.86,80,130.0,130.1,1.62625,1.0007692307692306,128,52,402,36,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,3.1,100,130.0,130.0,1.3,1.0,129,53,133,37,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,3.33,100,130.0,129.9,1.2990000000000002,0.9992307692307691,129,53,133,37,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,3.57,130,130.0,129.8,0.9984615384615384,0.9984615384615384,129,54,133,38,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,3.81,130,130.0,130.7,1.005384615384615,1.005384615384615,129,54,133,38,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,4.05,80,130.0,130.5,1.63125,1.0038461538461538,129,54,134,39,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,4.29,70,130.0,130.2,1.86,1.0015384615384617,130,55,134,39,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,4.52,70,130.0,130.1,1.8585714285714283,1.0007692307692306,99,56,134,40,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,4.76,70,130.0,130.1,1.8585714285714283,1.0007692307692306,30,57,134,40,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,5.0,70,130.0,129.8,1.8542857142857143,0.9984615384615384,30,57,134,40,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,5.24,70,130.0,130.7,1.867142857142857,1.005384615384615,129,58,133,41,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,5.48,70,130.0,130.7,1.867142857142857,1.005384615384615,129,58,133,41,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,5.71,40,130.0,129.9,3.2475,0.9992307692307691,129,59,133,42,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,5.95,30,130.0,129.8,4.326666666666667,0.9984615384615384,129,59,133,42,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,6.19,30,129.8,129.9,4.33,1.000770416024653,129,60,133,43,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,6.43,30,127.8,127.5,4.25,0.9976525821596244,129,60,133,43,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,6.67,30,125.8,125.1,4.17,0.9944356120826708,128,61,134,44,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,6.9,30,123.8,122.6,4.086666666666667,0.9903069466882068,128,61,134,44,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,7.14,30,121.8,121.1,4.036666666666666,0.9942528735632185,128,61,134,44,0.2085338
F2207270047,염색,FCM05,400,184.8,2000,105.0,7.38,30,119.7,118.9,3.963333333333333,0.9933166248955724,128,62,134,44,0.2085338
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,0.48,30,30.0,30.4,1.0133333333333332,1.0133333333333332,51,1,0,0,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,0.72,30,30.0,30.2,1.0066666666666666,1.0066666666666666,51,1,57,1,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,0.96,30,30.0,30.1,1.0033333333333334,1.0033333333333334,79,2,81,2,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,1.2,30,30.0,29.9,0.9966666666666666,0.9966666666666666,79,2,81,2,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,1.45,30,30.0,30.0,1.0,1.0,79,2,81,2,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,1.69,40,30.0,30.1,0.7525000000000001,1.0033333333333334,79,2,81,2,3.592049
F2207270052,원단검사,FCM05,450,124.8,2000,227.0,1.93,40,30.0,30.1,0.7525000000000001,1.0033333333333334,79,2,81,2,3.592049
